Instruction_1.started,Instruction_1.stopped,key_resp.keys,調査協力者ID,date,expName,psychopyVersion,OS,frameRate,Testing.started,Testing.stopped,key_resp_5.keys,key_resp_5.corr,testingLoop.thisRepN,testingLoop.thisTrialN,testingLoop.thisN,testingLoop.thisIndex,testingLoop.ran,ss_Testing.started,ss_Testing.stopped,key_resp_13.keys,key_resp_13.corr,ss_TestingLoop.thisRepN,ss_TestingLoop.thisTrialN,ss_TestingLoop.thisN,ss_TestingLoop.thisIndex,ss_TestingLoop.ran,nb1TestingInstruct.started,nb1TestingInstruct.stopped,nb1TestingDisplay.started,nb1TestingDisplay.stopped,nb1TestingNumber.started,nb1TestingNumber.stopped,nb1TestingResponse.started,nb1TestingResponse.stopped,key_resp_20.keys,key_resp_20.corr,nb1TestingLoop.thisRepN,nb1TestingLoop.thisTrialN,nb1TestingLoop.thisN,nb1TestingLoop.thisIndex,nb1TestingLoop.ran,nb1TestingPreLocation,nb1TestingLocation,nb1TestingDistance,nb1TestingFixationNumber,nb1TestingCorrResp,nb1Testingvisual_hemifield,nb2TestingInstruct.started,nb2TestingInstruct.stopped,nb2TestingDisplay_1.started,nb2TestingDisplay_1.stopped,nb2TestingDisplay_2.started,nb2TestingDisplay_2.stopped,nb2TestingResponse.started,nb2TestingResponse.stopped,key_resp_29.keys,key_resp_29.corr,nb2TestingLoop.thisRepN,nb2TestingLoop.thisTrialN,nb2TestingLoop.thisN,nb2TestingLoop.thisIndex,nb2TestingLoop.ran,nb2TestingPreLocation,nb2TestingLocation,nb2TestingDistance,nb2TestingCorrResp,nb2TestingInterference,nb2Testingvisual_hemifield,key_resp_5.rt,key_resp_5.duration,key_resp_13.rt,key_resp_13.duration,key_resp_20.rt,key_resp_20.duration,key_resp_29.rt,key_resp_29.duration,id,time
,,,DUkGwvDkZxXE,2025-03-03,Reaction Survey,2024.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dukgwvdkzxxe,T3
,,,DUkGwvDkZxXE,2025-03-03,Reaction Survey,2024.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dukgwvdkzxxe,T3
,,,DUkGwvDkZxXE,2025-03-03,Reaction Survey,2024.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dukgwvdkzxxe,T3
,,,DUkGwvDkZxXE,2025-03-03,Reaction Survey,2024.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dukgwvdkzxxe,T3
0.0004,21.895,space,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,86.0993,88.7246,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,88.729,92.9954,,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,93.0006,95.5584,,0.0,0.0,2.0,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,95.5634,98.2378,,0.0,0.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,98.2425,101.4041,,0.0,0.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,101.4084,105.0549,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,105.0599,108.7234,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,108.7286,111.9724,,0.0,0.0,7.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,111.9766,114.2839,,0.0,1.0,0.0,8.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,114.2892,118.3874,,0.0,1.0,1.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,118.3917,122.8594,,0.0,1.0,2.0,10.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,122.8643,125.9581,,0.0,1.0,3.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,125.963,128.4202,,0.0,1.0,4.0,12.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,128.4246,132.1723,,0.0,1.0,5.0,13.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,132.1774,135.0865,,0.0,1.0,6.0,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,135.0924,137.3813,,0.0,1.0,7.0,15.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,137.3856,140.2454,,0.0,2.0,0.0,16.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,140.2501,143.948,,0.0,2.0,1.0,17.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,143.9521,147.3831,,0.0,2.0,2.0,18.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,147.3874,151.2833,,0.0,2.0,3.0,19.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,151.2885,153.8124,,0.0,2.0,4.0,20.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,153.8178,156.8774,,0.0,2.0,5.0,21.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,156.8821,159.9429,,0.0,2.0,6.0,22.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,159.9477,163.4266,,0.0,2.0,7.0,23.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,204.0316,207.0928,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,207.0962,209.8394,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,209.843,212.6867,,0.0,2.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,212.6903,215.6849,,0.0,3.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,215.689,218.5334,,0.0,4.0,0.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,218.5371,221.3964,,0.0,5.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,221.3998,224.3623,,0.0,6.0,0.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,224.3658,227.3089,,0.0,7.0,0.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,227.3126,230.676,,0.0,8.0,0.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,230.6793,233.5898,,0.0,9.0,0.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,233.5933,236.4038,,0.0,10.0,0.0,10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,236.4076,239.1842,,0.0,11.0,0.0,11.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,239.1881,242.1326,,0.0,12.0,0.0,12.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,242.136,244.8957,,0.0,13.0,0.0,13.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,244.8996,247.9946,,0.0,14.0,0.0,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,247.9985,251.2105,,0.0,15.0,0.0,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,251.2147,253.9406,,0.0,16.0,0.0,16.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,253.9441,256.8883,,0.0,17.0,0.0,17.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,256.8923,259.6193,,0.0,18.0,0.0,18.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,259.6231,262.2482,,0.0,19.0,0.0,19.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,262.252,264.677,,0.0,20.0,0.0,20.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,264.6805,267.4741,,0.0,21.0,0.0,21.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,267.4783,270.4556,,0.0,22.0,0.0,22.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,270.4596,273.7382,,0.0,23.0,0.0,23.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,273.7433,276.6527,,0.0,24.0,0.0,24.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,276.6569,280.1533,,0.0,25.0,0.0,25.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,280.1567,284.4082,,0.0,26.0,0.0,26.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,284.4119,287.3725,,0.0,27.0,0.0,27.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,287.3767,290.27,,0.0,28.0,0.0,28.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,290.2736,293.2013,,0.0,29.0,0.0,29.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,293.2063,296.015,,0.0,30.0,0.0,30.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,296.0197,299.5995,,0.0,31.0,0.0,31.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,299.6031,302.4301,,0.0,32.0,0.0,32.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,302.4344,305.3447,,0.0,33.0,0.0,33.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,305.3497,308.2254,,0.0,34.0,0.0,34.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,308.2296,311.3913,,0.0,35.0,0.0,35.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,311.3953,314.3227,,0.0,36.0,0.0,36.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,314.3272,317.0362,,0.0,37.0,0.0,37.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,317.0398,321.4743,,0.0,38.0,0.0,38.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,321.4785,324.3886,,0.0,39.0,0.0,39.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,324.3931,327.3367,,0.0,40.0,0.0,40.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,327.3408,330.3183,,0.0,41.0,0.0,41.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
,,,R1K7zRhdG2m8,2025-03-03,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,330.3231,333.45,,0.0,42.0,0.0,42.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1k7zrhdg2m8,T3
